10986,1697.33,878.667,1793.3333,1045.333,p5
11004,1305.0,946.0,1392.0,1031.0,pg
11004,1858.0,776.0,2031.0,969.0,w58
11057,1644.8,955.2,1674.3999999999999,986.4000000000001,pn
11057,556.8,980.8,570.4,996.8,pne
11075,1825.0,982.0,1860.0,1028.0,i5
11075,532.0,899.0,605.0,973.0,pne
11075,1303.33,952.0,1317.3333,967.3333,i4
11075,1380.0,952.0,1393.33,965.333,i2
11088,1680.26,794.737,1768.4087,886.8438,pl80
11088,1677.63,890.789,1769.7169000000001,978.9474,pn
11096,1709.21,541.821,1786.862,642.105,pne
11108,997.351,986.755,1017.2185,1009.2715,p11
11108,1029.14,988.079,1049.6660000000002,1008.6093,pne
11108,1060.93,988.742,1080.7947000000001,1008.6093,ph2
11108,1092.05,990.066,1112.5828,1007.947,po
11129,97.0,532.0,201.0,681.0,pm55
11129,108.0,681.0,206.0,832.0,io
11129,98.0,835.0,208.0,993.0,io
11129,2011.0,878.0,2026.0,905.0,pl60
11129,2027.0,880.0,2041.0,905.0,pn
11135,878.571,946.032,891.2698,962.6984,pne
11135,929.365,946.825,945.2381,962.6984,i5
11143,818.254,966.667,834.1270000000001,999.2063,p19
11143,1571.43,870.635,1601.5873000000001,901.5873,pl20
11143,1604.76,871.429,1633.3333,903.9683,pn
11146,1345.0,997.0,1418.0,1073.0,pl40
11150,1352.99,950.331,1377.4889,973.5097000000001,pl80
11150,1352.32,979.47,1380.7979,1005.9603000000001,pn
1116,1501.33,805.333,1544.0,854.6667,p5
1116,1650.67,853.333,1673.3333,880.0,pl50
1116,1713.33,924.0,1732.0,944.0,po
1116,1177.33,965.333,1197.3333,986.6667,i5
11211,1041.27,871.429,1072.2222,901.5873,pl40
11211,1074.6,868.254,1106.3491999999999,903.9683,pn
11222,1307.29,907.947,1345.6976,947.6821,p5
11237,1788.0,999.0,1815.0,1030.0,pn
11237,1774.0,1114.0,1802.0,1147.0,pn
11237,1812.0,1115.0,1842.0,1150.0,pl25
11239,217.647,650.981,437.255,964.706,p5
11239,213.725,970.588,435.294,1219.608,w59
11241,945.0,964.0,1014.0,1027.0,w32
11242,1441.33,688.0,1488.0,733.3333,p26
11242,1493.33,693.333,1538.6667,737.3333,p3
11242,1442.67,737.333,1486.6667,785.3333,pl120
11242,1493.33,744.0,1536.0,788.0,il100
11242,1578.67,750.667,1618.6667,794.6667,pl100
11242,1625.33,756.0,1665.3333,800.0,il80
11242,1702.67,764.0,1741.3333,806.6667,pl80
11242,1746.67,768.0,1781.3366,810.6667,il60
11242,1828.0,777.333,1864.0,817.3333,pne
1125,837.333,993.333,880.0,1036.0,pl5
1125,840.0,1037.33,880.0003,1080.0,p11
11264,441.584,803.96,487.1287,852.4752000000001,pne
11264,578.218,790.099,624.7524999999999,844.5545000000001,i5
1126,56.8627,200.0,196.0787,394.118,p11
11275,1004.76,901.587,1030.9524,926.9841,pne
11275,1110.32,899.208,1138.0937,926.9841,i5
11275,1335.71,897.619,1362.6984,928.5714,i4
11275,1416.67,898.413,1444.4444,929.3651,i2
11285,318.667,946.667,368.0,1000.0,pl60
11293,1397.0,784.0,1446.0,833.0,pm20
11293,1506.0,786.0,1555.0,836.0,p26
1129,1304.0,842.0,1328.0,866.0,pl60
1129,1334.0,841.0,1360.0,866.0,pn
1129,313.0,998.0,322.0,1009.0,pne
11344,1454.67,854.667,1504.0,904.0003,pl100
11346,1794.06,878.218,1820.7921,908.9109,i4
11346,1900.0,887.129,1921.7822,918.8119,i2
11353,1170.64,938.806,1189.5473000000002,957.2139000000001,pl80
11353,1172.14,958.209,1191.0422,977.6119,pn
11397,1167.33,851.485,1206.9307,892.0792,pl40
11397,1208.91,848.515,1244.5455000000002,893.0693,p11
11397,1251.49,855.446,1287.1477,895.0495000000001,pn
1140,1109.0,613.0,1205.0,707.0,pr40
11421,1681.09,1143.78,1705.4725999999998,1168.6593,pl40
11421,1706.96,1142.78,1729.3483,1167.6562,pn
11438,267.327,768.317,315.84159999999997,823.7624,pne
11438,474.257,743.564,540.5941,806.9307,i5
11438,1107.92,852.475,1146.5347000000002,889.1089000000001,pl50
11438,1150.5,851.485,1192.0792,894.0594,pn
11438,1194.06,850.495,1227.7228,889.1089,p11
1145,1799.0,495.0,1858.0,561.0,pl60
1145,1863.0,518.0,1909.0,580.0,pn
1145,1798.0,563.0,1856.0,631.0,p11
11463,1747.06,994.118,1833.3356999999999,1092.1569,pm20
11486,1190.07,761.589,1250.9933999999998,825.8278,pl40
11486,1258.94,764.901,1318.5430000000001,823.1787999999999,p11
11486,1327.15,766.225,1385.4305000000002,826.4901,pn
11493,1652.76,999.69,1673.6231,1027.3004,pn
11494,760.0,1024.0,842.0,1118.0,p10
11522,846.667,662.667,924.0,740.0,pl30
11522,928.0,644.0,1009.3333,714.6667,w57
11529,954.762,972.222,977.7805,994.4444,pl60
11529,987.302,972.222,1010.3175,995.2381,ph4.5
11536,1913.86,1050.5,1936.8472,1073.9394,ip
11555,344.0,821.0,388.0,868.0,p10
11555,390.0,815.0,432.0,863.0,p26
11555,436.0,810.0,481.0,859.0,pn
11555,489.0,838.0,537.0,888.0,p27
11555,489.0,889.0,539.0,943.0,po
11570,681.333,982.667,716.0,1018.6667,pne
11570,853.333,981.333,890.6664,1017.3333,i5
11570,1006.67,873.333,1037.3333,905.3333,pl40
11570,1040.0,876.0,1070.6667,905.3333,w57
11570,1450.67,1001.33,1474.6667,1028.0,io
11570,1450.67,1028.0,1473.3333,1054.6667,io
11570,1266.67,981.333,1290.6667,1002.6667,w57
11570,1272.0,1004.0,1285.3333,1017.3333,io
11570,1272.0,1020.0,1285.3333,1036.0,io
11576,1578.67,746.667,1640.0,809.3333,po
11576,1596.0,876.0,1646.6667,929.3333,po
11576,1605.33,1010.67,1657.3333,1065.3333,io
11576,1606.67,1065.33,1660.0,1121.3333,io
11592,1506.0,953.0,1545.0,999.0,pr40
11592,1244.0,912.0,1266.0,935.0,p26
11592,1245.0,946.0,1268.0,971.0,pl80
11600,1394.67,488.0,1505.333,589.333,p11
11602,1368.0,501.0,1504.0,631.0,pr40
11617,49.0,994.0,102.0,1069.0,i5
11617,662.0,653.0,741.0,735.0,p26
11617,748.0,643.0,830.0,725.0,po
11617,984.0,629.0,1071.0,716.0,ph4
11617,1073.0,630.0,1161.0,716.0,i4
11640,146.535,957.426,179.2086,1004.9505,pne
11640,1248.51,855.446,1325.7426,914.8515,p10
11640,1912.7,835.714,1953.1746,883.3333,p3
11640,1739.68,653.175,1780.1587,696.0317,p26
11640,1792.86,662.698,1830.1587,704.7619,p12
11640,1737.3,726.984,1777.7777999999998,767.4603000000001,p27
11640,1791.27,734.921,1829.3651,775.3968000000001,pl40
11640,1838.89,738.889,1873.0159,783.3333,ph5
11640,1837.62,672.277,1877.2277,710.8911,po
11640,1040.59,911.881,1060.396,931.6831999999999,pl80
11640,1062.38,909.901,1081.1881,929.703,pn
1166,1288.0,909.333,1314.6667,936.0,pl40
11716,57.3333,848.0,118.66669999999999,953.333,pl80
1172,119.0,921.0,200.0,1043.0,pm20
1172,219.0,838.0,306.0,968.0,pm30
1172,215.0,983.0,304.0,1113.0,ph3.5
11731,1306.67,974.667,1362.6667,1032.0,p5
11761,1279.54,1154.55,1297.1581999999999,1172.7273,pl5
11802,1109.0,782.0,1176.0,848.0,ph5
11802,703.0,797.0,747.0,841.0,pl120
11802,795.0,792.0,838.0,838.0,il100
11802,933.0,791.0,978.0,836.0,pl120
11802,1028.0,787.0,1073.0,834.0,il60
11815,396.032,787.302,442.8571,838.0952,pne
11815,580.159,770.635,632.5397,821.4286,i5
11815,1141.27,801.587,1189.6825,850.7937,pl50
11815,1192.86,802.381,1242.0635,850.7937,pn
11815,1243.65,805.556,1293.6508000000001,852.3815000000001,p11
11840,23.6842,511.842,127.6322,632.895,i5
11840,1181.58,788.158,1236.8420999999998,844.7368,pl50
11840,1240.79,789.474,1294.7368,844.7368,pn
11840,1297.37,793.421,1351.3157999999999,850.0,p11
11864,1516.0,863.0,1556.0,907.0,pl60
11864,1565.0,866.0,1602.0,912.0,p11
11864,1609.0,869.0,1647.0,915.0,pn
11869,1525.0,953.0,1558.0,989.0,pn
11869,1696.0,976.0,1747.0,1028.0,ip
11869,749.0,975.0,778.0,1004.0,p11
11877,6.93069,898.02,30.693089999999998,926.7327,i4
11877,86.1386,906.931,110.8911,934.6535,i2
11877,1103.96,928.713,1128.7129,951.4851,pne
11877,1189.11,928.713,1209.9009999999998,950.495,i5
11877,1295.36,946.358,1309.9337999999998,962.2516999999999,pl50
11877,1311.26,946.358,1327.1523,965.5628999999999,pn
11877,1326.49,946.358,1343.0464,964.2384,p11
11916,1764.47,893.421,1840.7895,977.6316,w57
11916,1251.32,984.211,1276.3157999999999,1007.8947000000001,io
11935,17.3333,1081.33,80.0,1174.6634,p10
11943,278.431,707.843,335.2939,774.5096,pne
11943,641.177,672.549,709.8043,743.1374999999999,i4
11943,1207.84,692.157,1270.589,747.0592,pl50
11943,1270.59,692.157,1331.3725,754.902,pn
11988,302.667,4.0,460.0,117.333,p26
11988,489.333,0.0,664.0,76.0,p3
11988,317.333,122.667,470.66700000000003,248.0,pl120
11988,500.0,82.6667,672.0,210.66570000000002,il100
11988,852.0,38.6667,1048.0,165.3337,pl100
11988,1108.0,40.0,1302.667,166.667,il80
11988,1426.67,70.6667,1600.0,199.99970000000002,pl80
11988,1646.67,114.667,1798.6670000000001,238.667,il60
11988,1868.0,206.667,1986.667,324.0,pne
12007,459.211,977.632,481.57890000000003,1013.1578999999999,pl5
12007,460.526,1013.16,484.2105,1043.4211,p11
12008,710.891,900.99,737.6238,925.7426,pne
12008,811.881,896.04,840.5941,920.7921,i4
12008,1110.8,976.136,1138.6363999999999,1007.3864,io
12018,241.333,918.667,280.0,960.0,wo
12044,1458.0,999.0,1495.0,1030.0,pg
12044,1636.0,965.0,1677.0,1007.0,w58
12074,747.619,210.317,890.476,310.317,p26
12074,918.254,197.619,1061.111,296.0311,p18
12074,1090.48,195.238,1234.921,296.032,pn
12074,754.762,347.619,892.0629999999999,461.11100000000005,p11
12074,920.635,335.714,1061.1109999999999,450.794,pl60
12074,1092.06,332.54,1234.92,447.619,po
12091,1564.36,1018.81,1609.9010999999998,1067.3268,pl30
12094,1684.0,793.0,1717.0,832.0,w32
12094,1242.0,687.0,1305.0,754.0,pne
12094,1362.0,700.0,1422.0,763.0,i4
12113,1189.06,914.428,1212.4403,936.8158999999999,w57
12113,1158.7,912.936,1182.5846000000001,937.3121,w3
12167,1022.73,1029.55,1053.4091,1059.6590999999999,pm20
1216,674.667,989.333,726.6667,1040.0,p5
12182,1425.37,914.855,1441.6713,934.0579,pl80
12182,1444.56,915.58,1461.5911999999998,934.4206,pn
12244,1202.0,708.0,1262.0,766.0,pn
12244,1336.0,811.0,1394.0,871.0,pl50
12254,169.333,840.0,192.0,869.3333,w63
12254,1645.33,950.667,1672.0,977.3333,p11
12254,1648.0,980.0,1672.0,1009.3333,pl5
12256,181.333,478.667,270.6667,581.333,p26
12256,301.333,444.0,410.66700000000003,552.0,p8
12256,444.0,417.333,572.0,525.3330000000001,p10
12256,301.333,573.333,416.0,688.0,po
12260,647.059,923.529,680.3922,962.7451,ip
1232,1816.48,851.705,1844.8864,892.0454000000001,w32
12333,1356.95,991.391,1380.7947000000001,1015.894,p5
12333,1358.28,1017.88,1376.8201999999999,1036.4238,w58
12333,1129.8,980.795,1145.0330999999999,998.0132,w59
12342,214.286,838.889,240.4762,885.7143,pl50
12342,246.032,842.857,268.254,888.0952,pn
12342,272.222,844.444,296.0317,893.6508,p11
12376,7.89474,326.316,89.47373999999999,444.73699999999997,pne
12376,385.526,553.947,421.0526,636.8421,i5
12395,934.667,762.667,996.0003,816.0,w57
12395,990.667,764.0,1052.0003,822.6667,pl40
12395,1622.67,1014.67,1654.6667,1052.0,ps
12397,2009.0,985.0,2048.0,1043.0,i2
12397,1668.0,1266.0,1748.0,1347.0,pn
12398,1963.07,991.931,1993.75,1023.8635,pl30
12405,733.333,1005.33,762.6660999999999,1038.6535000000001,p11
12405,733.333,1040.0,764.0,1074.6667,pl5
12422,652.0,729.333,717.3333,798.6667,ph5
12435,1750.4,838.4,1786.4,879.1999999999999,ph4
12435,1396.0,779.2,1431.2,815.2,pb
12435,1262.4,800.0,1297.6000000000001,840.0,il60
12435,1176.0,799.2,1211.2,836.0,pl80
12435,1084.0,795.2,1121.6,833.6,il80
12435,996.8,795.2,1033.6,833.6,pl100
12435,903.2,796.8,939.2,834.4,il80
12435,818.4,798.4,854.4,836.0,pl100
12435,730.4,800.8,784.8,856.0,ph4.5
12455,37.0,866.0,152.0,1002.0,p26
12455,49.0,1068.0,146.0,1175.0,p26
12474,1449.0,1093.0,1480.0,1127.0,i5
12474,1873.0,935.0,1893.0,957.0,pl70
12474,1874.0,963.0,1891.0,986.0,pn
12497,644.38,1008.82,666.8616,1031.5328,po
12497,670.015,1008.99,693.0222,1031.8832,p11
12497,695.568,1009.59,718.3992,1032.0039,pn
12497,720.864,1009.57,743.8808,1032.4695000000002,p5
12516,725.0,754.0,763.0,791.0,p26
12516,772.0,749.0,813.0,787.0,p3
12516,866.0,749.0,904.0,786.0,p26
12516,727.0,800.0,766.0,836.0,pl120
12516,774.0,796.0,814.0,835.0,il100
12516,867.0,792.0,906.0,831.0,pl100
12516,913.0,789.0,954.0,829.0,il80
12516,1003.0,788.0,1043.0,827.0,pl80
12516,1052.0,786.0,1093.0,826.0,il60
12516,1131.0,786.0,1170.0,824.0,pl80
12516,1180.0,786.0,1222.0,825.0,il60
12516,1273.0,784.0,1314.0,826.0,pne
1252,1903.2,912.0,1944.0,956.0,pl5
1252,1908.0,960.0,1940.8,1000.0,p11
1252,1911.2,1001.6,1945.6000000000001,1043.2,ph2.8
12542,1945.27,1057.21,1963.6816,1075.1244000000002,pne
12567,891.2,744.0,941.6,794.4,pl60
12567,1088.0,747.2,1140.0,799.2,pn
12567,1342.4,796.8,1380.0,836.8,io
12567,1340.8,839.2,1378.3999999999999,878.4000000000001,io
12601,1289.6,788.8,1314.3999999999999,813.5999999999999,p26
12601,1321.6,789.6,1346.3999999999999,815.2,p3
12601,1289.6,816.0,1315.1999999999998,840.8,pl120
12601,1321.6,816.8,1347.1999999999998,840.8,il100
12601,1364.0,814.4,1388.8,840.0,pl100
12601,1395.2,814.4,1419.2,837.6,il80
12601,1436.0,815.2,1460.8,840.0,pl80
12601,1466.4,815.2,1490.4,839.2,il60
12601,1518.4,817.6,1541.6000000000001,842.4,pne
12612,175.248,438.614,262.3762,569.307,pne
12612,612.871,684.158,647.5248,766.3366,i5
12612,588.119,819.802,606.9307,865.3465,i4
12612,647.525,847.525,665.3465,884.1584,i2
12613,163.492,875.397,184.92059999999998,908.7302000000001,po
12613,166.667,910.317,188.0952,942.0635,po
12613,165.079,957.143,187.3016,987.3016,po
12613,1772.22,904.762,1794.4444,930.9523999999999,i4
12613,1850.79,907.937,1873.8095,933.3333,i2
12621,749.6,253.6,975.2,428.0,pr40
12621,976.0,245.6,1209.427,403.74699999999996,w12
12636,1381.33,1032.0,1406.6667,1057.3333,po
12636,1381.33,1060.0,1408.0,1086.6667,pl5
1263,244.0,861.0,276.0,910.0,pm55
1263,242.0,912.0,277.0,964.0,pa14
12657,42.0,680.0,94.0,743.0,pl30
12657,35.0,749.0,89.0,819.0,ph5
12657,34.0,820.0,86.0,891.0,pm55
12657,673.0,577.0,762.0,656.0,p12
12657,670.0,664.0,758.0,747.0,p6
12657,667.0,751.0,758.0,838.0,p9
12675,640.0,936.0,698.6667,994.6667,p23
12679,1235.29,582.353,1345.1,680.3922,pl40
12679,1349.02,582.353,1458.824,682.3529,pn
12679,1466.67,586.275,1566.6667,694.1179999999999,po
12728,714.851,898.02,741.5842,926.7327,pne
12728,822.772,895.05,849.505,923.7624,i5
12747,644.554,980.198,670.297,1004.9505,pne
12747,1144.55,949.505,1171.2871,974.2574,p10
1277,1185.8,961.932,1227.2727,1004.5455000000001,p5
12787,857.333,982.667,886.6667,1009.3333,i5
12787,1360.0,986.667,1388.0,1018.6667,i2
12787,1398.67,809.333,1457.3300000000002,866.6667,pn
12799,189.683,982.54,217.6471,1015.6865,pn
12799,555.556,974.51,601.5873,1023.5294,i5
12799,1049.02,954.902,1098.0392,1009.8039,p11
12799,1047.06,1007.84,1098.0392,1061.1111,pl5
12803,117.822,708.911,173.2673,779.2078999999999,pne
12803,295.05,672.277,364.3564,746.5347,i5
12816,1158.57,928.685,1177.2908,947.4096999999999,w13
12816,1178.49,927.49,1196.8127,946.614,pl20
12822,867.327,924.752,912.8714,971.2876,pne
12822,1285.66,955.777,1295.21912,965.7370500000001,pn
12825,100.0,788.158,146.05259999999998,856.5789,ph4.5
12837,1801.14,883.523,1824.4318,913.0682,pl50
12842,68.6275,570.588,160.7843,705.882,pl60
12842,182.353,613.725,262.7461,737.255,ph4.5
1284,1262.0,921.0,1283.0,944.0,pl50
1284,1286.0,923.0,1308.0,946.0,pn
12884,1612.0,714.667,1670.6667,773.3333,p11
12886,160.784,943.137,205.9406,1015.6863,p19
12887,1599.0,546.0,1688.0,636.0,pl70
12887,1694.0,555.0,1783.0,646.0,pl50
12887,1788.0,568.0,1867.0,656.0,pn
12887,1933.0,595.0,2008.0,678.0,pl40
12887,276.0,704.0,328.0,767.0,pne
12887,614.0,646.0,687.0,722.0,i4
12893,155.2,366.4,293.6,492.79999999999995,ph4.5
12901,1673.27,874.257,1700.0,903.9603999999999,pl40
12901,1702.97,876.238,1730.6931,902.9704,p11
12901,1732.67,873.267,1762.3762000000002,904.9505,pn
12903,1556.0,829.333,1604.0,877.3333,pl120
12903,1608.0,829.333,1654.6667,881.3333,il60
12903,1558.67,885.333,1604.0,933.3333,pl100
12903,1610.67,885.333,1654.6667,934.6667,il60
12903,1560.0,940.0,1606.6667,990.6667,pl100
12903,1609.33,942.667,1660.0,992.0,il60
12914,1130.35,909.452,1151.2463,931.8403,pl80
12914,1154.67,909.735,1177.057,934.2724000000001,pn
12916,360.0,1028.0,394.6667,1098.6667,pm20
12916,1476.0,994.667,1501.3366,1022.667,pl30
12916,1476.0,1021.33,1504.0,1048.0,p26
1294,1475.0,660.0,1528.0,703.0,w30
1294,1655.0,590.0,1734.0,666.0,pl60
1294,1736.0,602.0,1812.0,680.0,pn
12968,1312.8,892.0,1357.6,937.6,p11
